student_id,major,gpa,taken_subjects,interests
SV10300,Kỹ thuật điện,6.9,"Tư duy logic và giải quyết vấn đề, Kỹ thuật radar, Tin học cơ bản, Giải tích, Kỹ thuật vi mạch, Xác suất thống kê, Tiếng Anh chuyên ngành, Truyền thông quang, Truyền thông số, Toán cao cấp, Điện tử số, Đo lường điện tử, Tư tưởng Hồ Chí Minh, Điện tử công suất, Giáo dục quốc phòng - An ninh, Điện tử cơ bản, Môn tự chọn 2, Mạng không dây, Triết học Mác-Lênin, Kỹ năng mềm, Môn tự chọn 4, Môn tự chọn 5, Xử lý tín hiệu số, Điện tử viễn thông, Mạng viễn thông, Môn tự chọn 3, Hệ thống điện tử nhúng, Anten và sóng điện từ, Truyền thông vô tuyến, Điện tử năng lượng, Hệ thống nhúng nâng cao, Môn tự chọn 1, Giáo dục thể chất, Hệ thống điều khiển tự động","DevOps, Phân tích dữ liệu, Phát triển ứng dụng di động, Lập trình, Phát triển web"
SV10301,Y khoa,7.1,"Dược lâm sàng, Tư duy logic và giải quyết vấn đề, Sinh lý học, Bệnh học ngoại khoa, Dinh dưỡng học, Triết học Mác-Lênin, Bệnh học nội khoa, Tiếng Anh chuyên ngành, Dược lý lâm sàng, Y học cổ truyền, Xác suất thống kê, Tư tưởng Hồ Chí Minh, Hóa sinh y học, Giáo dục thể chất, Giáo dục quốc phòng - An ninh, Vi sinh y học, Giải tích, Y học dự phòng","DevOps, Yoga, Cyber Security"
SV10302,An ninh mạng,8.4,"Toán cao cấp, Học máy, Phát triển game, Lập trình Java, Thị giác máy tính, Thiết kế giao diện người dùng, Machine Learning với TensorFlow, Phát triển ứng dụng web, Giáo dục thể chất, Hệ thống nhúng","Thiết kế UI/UX, Phân tích dữ liệu"
SV10303,Quản trị kinh doanh,8.3,"Quản trị kinh doanh, Tin học cơ bản, Kinh tế lượng, Kinh tế vi mô, Marketing số, Tài chính doanh nghiệp, Tư duy logic và giải quyết vấn đề, Marketing cơ bản, Giáo dục quốc phòng - An ninh, Ngân hàng thương mại, Kinh tế quốc tế, Kinh tế phát triển, Tài chính quốc tế, Tiếng Anh chuyên ngành, Giải tích, Kế toán tài chính, Xác suất thống kê, Quản trị chiến lược, Kế toán quản trị, Toán cao cấp, Chuỗi cung ứng, Tư tưởng Hồ Chí Minh, Giáo dục thể chất, Triết học Mác-Lênin, Quản trị nhân sự, Logistics","Blockchain, Marketing số, Khởi nghiệp"
SV10304,Du lịch,7.7,"Big Data và Hadoop, Lập trình di động iOS/Android, Xác suất thống kê, Hệ thống nhúng, Kiểm thử phần mềm, Hệ điều hành, Thiết kế giao diện người dùng, Quản lý dự án CNTT, Mạng máy tính, Internet of Things, Phát triển phần mềm doanh nghiệp, Giáo dục thể chất, Lập trình Java, Phân tích và thiết kế hệ thống, Cyber Security nâng cao, Lập trình hướng đối tượng, Blockchain cơ bản, Tư duy logic và giải quyết vấn đề, Tin học cơ bản, Cấu trúc dữ liệu và Giải thuật, Tư tưởng Hồ Chí Minh, Cloud Computing - AWS/Azure, Trí tuệ nhân tạo, DevOps và CI/CD, Phát triển ứng dụng web, Phát triển ứng dụng di động, Toán cao cấp, Học máy, Cơ sở dữ liệu, Kỹ năng mềm, Machine Learning với TensorFlow, Mật mã học, An ninh mạng cơ bản, Phát triển game","Cloud Computing, Khoa học dữ liệu, Blockchain, Trí tuệ nhân tạo, Game Development"
SV10305,Thiết kế thời trang,7.8,"Môn tự chọn 1, Giải tích, Tin học cơ bản, Tư tưởng Hồ Chí Minh, Giáo dục thể chất, Triết học Mác-Lênin, Giáo dục quốc phòng - An ninh, Xác suất thống kê, Kỹ năng mềm, Tiếng Anh chuyên ngành, Toán cao cấp, Môn tự chọn 2, Tư duy logic và giải quyết vấn đề","Diễn thuyết, Viết lách"
SV10306,Y khoa,9,"Sinh lý học, Tư duy logic và giải quyết vấn đề, Hóa sinh y học, Dinh dưỡng học, Bệnh học truyền nhiễm, Dược lý lâm sàng, Dược lâm sàng, Y học cổ truyền, Giáo dục quốc phòng - An ninh, Miễn dịch học, Xác suất thống kê, Giải phẫu học","Khiêu vũ, Marketing số, Game Development, Làm video"
SV10307,Quản trị kinh doanh,7.1,"Kinh tế vĩ mô, Tư tưởng Hồ Chí Minh, Giáo dục quốc phòng - An ninh, Kinh tế lượng, Kỹ năng mềm, Marketing cơ bản, Kinh tế phát triển, Marketing số, Giáo dục thể chất, Môn tự chọn 8, Môn tự chọn 3, Môn tự chọn 5, Ngân hàng thương mại, Tài chính quốc tế, Môn tự chọn 7, Kế toán quản trị, Chuỗi cung ứng, Tiếng Anh chuyên ngành, Môn tự chọn 2, Toán cao cấp, Môn tự chọn 6, Kinh tế quốc tế, Tư duy logic và giải quyết vấn đề, Môn tự chọn 1, Kinh tế vi mô, Quản trị nhân sự, Quản trị kinh doanh, Quản trị chiến lược, Tài chính doanh nghiệp, Kế toán tài chính, Thương mại điện tử, Giải tích, Môn tự chọn 9, Logistics, Xác suất thống kê, Tin học cơ bản, Môn tự chọn 4, Triết học Mác-Lênin","Quản trị dự án, Khiêu vũ"
SV10308,Kỹ thuật y sinh,8.2,"Môn tự chọn 6, Giáo dục quốc phòng - An ninh, Giải tích, Công nghệ sinh học ứng dụng, Môn tự chọn 8, Môn tự chọn 5, Công nghệ nano y sinh, Vật liệu sinh học, Toán cao cấp, Môn tự chọn 7, Giáo dục thể chất, Kỹ thuật y sinh, Môn tự chọn 13, Thiết bị y tế, Môn tự chọn 15, Môn tự chọn 17, Triết học Mác-Lênin, Sinh học phân tử, Kỹ năng mềm, Môn tự chọn 16, Môn tự chọn 12, Kỹ thuật tế bào, Môn tự chọn 4, Môn tự chọn 1, Tiếng Anh chuyên ngành, Môn tự chọn 11, Tư duy logic và giải quyết vấn đề, Tư tưởng Hồ Chí Minh, Môn tự chọn 2, Môn tự chọn 3, Công nghệ gen, Môn tự chọn 10, Xác suất thống kê, Môn tự chọn 14, Kỹ thuật mô sinh học, Môn tự chọn 9, Tin học cơ bản, Hình ảnh y khoa","Khoa học dữ liệu, Thiết kế UI/UX, Trí tuệ nhân tạo, Cloud Computing"
SV10309,Ngôn ngữ Nhật,7.5,"Ngữ pháp tiếng Nhật, Tin học cơ bản, Ngữ âm học tiếng Nhật, Dịch Nhật-Việt, Toán cao cấp, Tư duy logic và giải quyết vấn đề, Tiếng Anh chuyên ngành, Giáo dục thể chất, Giải tích, Tiếng Nhật cho du lịch, Tư tưởng Hồ Chí Minh, Kỹ năng nghe nói tiếng Nhật, Văn học Nhật Bản, Giáo dục quốc phòng - An ninh, Hiragana & Katakana, Kanji, Xác suất thống kê, Văn hóa Nhật Bản, Triết học Mác-Lênin, Tiếng Nhật kinh doanh, Kỹ năng mềm","Làm video, Khởi nghiệp, Fintech"
SV10310,Kỹ thuật hóa học,7.5,"Tư tưởng Hồ Chí Minh, Tư duy logic và giải quyết vấn đề, Ô nhiễm không khí, Giáo dục thể chất, Hóa học công nghiệp, Xác suất thống kê, Kỹ thuật phản ứng hóa học, Triết học Mác-Lênin, Tiếng Anh chuyên ngành, Kỹ thuật môi trường, Hóa phân tích môi trường, Kỹ thuật hóa học, Kỹ thuật nhiệt hóa học, Giáo dục quốc phòng - An ninh, Giải tích, Xử lý chất thải rắn, Xử lý nước thải, Công nghệ xử lý nước, Kỹ thuật polymer, Tin học cơ bản, Toán cao cấp, Kỹ năng mềm","Lập trình, Nhiếp ảnh, Cloud Computing"
SV10311,Âm nhạc học,8.8,"Lịch sử âm nhạc, Môn tự chọn 14, Soạn nhạc cơ bản, Môn tự chọn 8, Giải tích, Âm nhạc hiện đại, Giáo dục thể chất, Môn tự chọn 12, Môn tự chọn 9, Phân tích tác phẩm âm nhạc, Môn tự chọn 1, Triết học Mác-Lênin, Môn tự chọn 3, Tin học cơ bản, Kỹ năng mềm, Môn tự chọn 6, Môn tự chọn 10, Môn tự chọn 7, Tư tưởng Hồ Chí Minh, Giáo dục quốc phòng - An ninh, Kỹ thuật thanh nhạc, Tiếng Anh chuyên ngành, Âm nhạc lý thuyết, Tư duy logic và giải quyết vấn đề, Môn tự chọn 4, Biểu diễn nhạc cụ, Môn tự chọn 5, Âm nhạc cổ điển phương Tây, Môn tự chọn 13, Xác suất thống kê, Hòa âm, Môn tự chọn 2, Toán cao cấp, Môn tự chọn 15, Âm nhạc dân gian Việt Nam, Môn tự chọn 11","Đọc sách, Vẽ tranh, Chơi nhạc cụ"
SV10312,Sư phạm Tin học,8.5,"Thiết kế khóa học trực tuyến, Tin học cơ bản, Lập trình Scratch cho học sinh, Tiếng Anh chuyên ngành, Môn tự chọn 4, Môn tự chọn 2, Môn tự chọn 1, Quản lý lớp học CNTT, Lập trình Python cho giáo viên, Xác suất thống kê, Công nghệ thông tin trong giáo dục, Giáo dục kỹ năng số, Phương pháp giảng dạy Tin học, Đánh giá học tập Tin học, Toán cao cấp, An toàn mạng trong trường học, Giáo dục quốc phòng - An ninh, Giải tích, Dạy học Tin học phổ thông, Ứng dụng AI trong giảng dạy, Tư tưởng Hồ Chí Minh, Triết học Mác-Lênin, Giáo dục thể chất, Phát triển bài giảng Tin học, Kỹ năng mềm, Phần mềm giáo dục, Lập trình cơ bản cho giáo viên, Tư duy logic và giải quyết vấn đề, Môn tự chọn 3","Đọc sách, Học ngoại ngữ, Âm nhạc"
SV10313,Kỹ thuật y sinh,8.5,"Môn tự chọn 15, Môn tự chọn 19, Vật liệu sinh học, Môn tự chọn 16, Môn tự chọn 14, Giải tích, Hình ảnh y khoa, Môn tự chọn 9, Môn tự chọn 6, Kỹ thuật mô sinh học, Môn tự chọn 3, Công nghệ nano y sinh, Môn tự chọn 17, Công nghệ gen, Công nghệ sinh học ứng dụng, Môn tự chọn 7, Môn tự chọn 13, Môn tự chọn 11, Thiết bị y tế, Tin học cơ bản, Xác suất thống kê, Môn tự chọn 4, Kỹ năng mềm, Tư duy logic và giải quyết vấn đề, Môn tự chọn 1, Môn tự chọn 8, Tiếng Anh chuyên ngành, Tư tưởng Hồ Chí Minh, Môn tự chọn 18, Kỹ thuật y sinh, Giáo dục thể chất, Toán cao cấp, Sinh học phân tử, Môn tự chọn 12, Môn tự chọn 5, Môn tự chọn 10, Môn tự chọn 2, Giáo dục quốc phòng - An ninh, Kỹ thuật tế bào, Triết học Mác-Lênin","Game Development, Trí tuệ nhân tạo"
SV10314,Kỹ thuật máy tính,9,"Hệ thống điện tử nhúng, Điện tử công suất, Xác suất thống kê, Hệ thống điều khiển tự động, Toán cao cấp, Kỹ năng mềm, Hệ thống nhúng nâng cao, Điện tử viễn thông, Truyền thông quang, Đo lường điện tử, Điện tử cơ bản, Tư duy logic và giải quyết vấn đề, Mạng viễn thông, Kỹ thuật radar, Tư tưởng Hồ Chí Minh, Giáo dục quốc phòng - An ninh, Triết học Mác-Lênin, Giáo dục thể chất, Tin học cơ bản, Mạng không dây, Điện tử năng lượng, Điện tử số, Anten và sóng điện từ, Giải tích, Truyền thông vô tuyến, Kỹ thuật vi mạch","Blockchain, Khoa học dữ liệu, Phân tích dữ liệu"
SV10315,Sư phạm Lịch sử,7.7,"Môn tự chọn 5, Lịch sử Đảng Cộng sản Việt Nam, Phân tích sự kiện lịch sử, Môn tự chọn 1, Tư tưởng Hồ Chí Minh, Giáo dục quốc phòng - An ninh, Tiếng Anh chuyên ngành, Môn tự chọn 9, Phương pháp giảng dạy Lịch sử, Môn tự chọn 3, Giải tích, Giáo dục thể chất, Lịch sử văn hóa Việt Nam, Triết học Mác-Lênin, Toán cao cấp, Môn tự chọn 6, Môn tự chọn 2, Lịch sử thế giới cổ đại, Môn tự chọn 8, Xác suất thống kê, Dạy học lịch sử phổ thông, Môn tự chọn 4, Kỹ năng mềm, Lịch sử thế giới hiện đại, Tin học cơ bản, Lịch sử Việt Nam cổ đại, Lịch sử Việt Nam hiện đại, Tư duy logic và giải quyết vấn đề, Môn tự chọn 7","Vẽ tranh, Nhiếp ảnh, Ẩm thực, Âm nhạc"
SV10316,Báo chí,8.4,"Tin học cơ bản, Tiếng Anh chuyên ngành, Phát triển phần mềm doanh nghiệp, Tư tưởng Hồ Chí Minh, Toán cao cấp, Cloud Computing - AWS/Azure, Machine Learning với TensorFlow, Cơ sở dữ liệu, Lập trình web nâng cao, An toàn thông tin, Hệ thống phân tán, Xử lý ngôn ngữ tự nhiên, Cấu trúc dữ liệu và Giải thuật, Phát triển game, Phát triển ứng dụng web, Lập trình Java, Quản lý dự án CNTT, Giáo dục thể chất, Hệ điều hành, Giải tích, Lập trình Python, Kiểm thử phần mềm, Cyber Security nâng cao, Trí tuệ nhân tạo, Thiết kế giao diện người dùng, Mạng máy tính, An ninh mạng cơ bản, Xác suất thống kê, Tư duy logic và giải quyết vấn đề, Phát triển ứng dụng di động, Kỹ năng mềm","Khoa học dữ liệu, Cloud Computing, DevOps, Cyber Security, Phát triển web"
SV10317,Tài chính - Ngân hàng,7.4,"Marketing số, Kinh tế lượng, Chuỗi cung ứng, Logistics, Quản trị nhân sự, Môn tự chọn 4, Toán cao cấp, Ngân hàng thương mại, Môn tự chọn 1, Kinh tế vi mô, Thương mại điện tử, Triết học Mác-Lênin, Tài chính quốc tế, Kinh tế vĩ mô, Môn tự chọn 3, Quản trị kinh doanh, Môn tự chọn 5, Giáo dục quốc phòng - An ninh, Kế toán tài chính, Kinh tế quốc tế, Giáo dục thể chất, Tiếng Anh chuyên ngành, Môn tự chọn 2, Quản trị chiến lược, Giải tích, Kinh tế phát triển, Tư duy logic và giải quyết vấn đề, Tin học cơ bản, Kế toán quản trị, Kỹ năng mềm, Tài chính doanh nghiệp, Marketing cơ bản, Tư tưởng Hồ Chí Minh, Xác suất thống kê","Bán hàng, Đầu tư, Thương mại điện tử, Khởi nghiệp, Marketing số"
SV10318,Kỹ thuật y sinh,8,"Giáo dục quốc phòng - An ninh, Kỹ thuật tế bào, Kỹ thuật y sinh, Môn tự chọn 16, Môn tự chọn 7, Tư tưởng Hồ Chí Minh, Môn tự chọn 11, Xác suất thống kê, Môn tự chọn 10, Toán cao cấp, Môn tự chọn 15, Giáo dục thể chất, Môn tự chọn 1, Môn tự chọn 13, Môn tự chọn 9, Kỹ năng mềm, Công nghệ nano y sinh, Môn tự chọn 3, Giải tích, Tư duy logic và giải quyết vấn đề, Thiết bị y tế, Kỹ thuật mô sinh học, Môn tự chọn 8, Môn tự chọn 6, Môn tự chọn 17, Môn tự chọn 2, Công nghệ sinh học ứng dụng, Tiếng Anh chuyên ngành, Hình ảnh y khoa, Tin học cơ bản, Môn tự chọn 14, Môn tự chọn 12, Sinh học phân tử, Môn tự chọn 5, Vật liệu sinh học, Môn tự chọn 4, Công nghệ gen, Triết học Mác-Lênin","Khoa học dữ liệu, Phát triển ứng dụng di động, Internet of Things, Phát triển web, DevOps"
SV10319,Điều dưỡng,7.6,"Giáo dục quốc phòng - An ninh, Bệnh học truyền nhiễm, Dinh dưỡng học, Dược lý học, Môn tự chọn 1, Dược lý lâm sàng, Kỹ năng mềm, Môn tự chọn 5, Tin học cơ bản, Hóa sinh y học, Tư duy logic và giải quyết vấn đề, Bệnh học nội khoa, Dược lâm sàng, Tiếng Anh chuyên ngành, Giải phẫu học, Miễn dịch học, Y học dự phòng, Bệnh học ngoại khoa, Giáo dục thể chất, Y học cổ truyền, Môn tự chọn 2, Sinh lý học, Giải tích, Môn tự chọn 4, Tư tưởng Hồ Chí Minh, Vi sinh y học, Triết học Mác-Lênin, Toán cao cấp, Môn tự chọn 3, Xác suất thống kê","Viết lách, Thiền, Diễn thuyết, Nhiếp ảnh, Fintech"
SV10320,Quan hệ quốc tế,7.8,"Giáo dục thể chất, Hệ thống phân tán, Học sâu, Triết học Mác-Lênin, Quản lý dự án CNTT, Hệ điều hành, Giải tích, Tư tưởng Hồ Chí Minh, Phát triển phần mềm doanh nghiệp, Kiểm thử phần mềm, Phát triển ứng dụng web, Lập trình di động iOS/Android, Hệ thống nhúng, Phát triển game, Mạng máy tính, Xử lý ngôn ngữ tự nhiên, Lập trình web nâng cao, Machine Learning với TensorFlow, Phân tích và thiết kế hệ thống, An ninh mạng cơ bản, Kỹ năng mềm, Lập trình C/C++, Cơ sở dữ liệu, Thiết kế giao diện người dùng, Cấu trúc dữ liệu và Giải thuật, An toàn thông tin","Thiết kế UI/UX, Trí tuệ nhân tạo"
